"id";"nome";"uf"
"4931";"SANTA BARBARA DO SUL";"RS"
"2903";"SANTA BARBARA DO TUGURIO";"MG"
"3772";"SANTA BRANCA";"SP"
"2157";"SANTA BRIGIDA";"BA"
"5236";"SANTA CARMEM";"MT"
"4529";"SANTA CECILIA";"SC"
"1404";"SANTA CECILIA DE UMBUZEIR";"PB"
"4222";"SANTA CECILIA DO PAVAO";"PR"
"3773";"SANTA CLARA D'OESTE";"SP"
"4932";"SANTA CLARA DO SUL";"RS"
"1193";"SANTA CRUZ";"RN"
"1405";"SANTA CRUZ";"PB"
"1601";"SANTA CRUZ";"PE"
"2158";"SANTA CRUZ CABRALIA";"BA"
"1602";"SANTA CRUZ DA BAIXA VERDE";"PE"
"3774";"SANTA CRUZ DA CONCEICAO";"SP"
"3775";"SANTA CRUZ DA ESPERANCA";"SP"
"2159";"SANTA CRUZ DA VITORIA";"BA"
"3776";"SANTA CRUZ DAS PALMEIRAS";"SP"
"5462";"SANTA CRUZ DE GOIAS";"GO"
"2904";"SANTA CRUZ DE MINAS";"MG"
"4223";"SANTA CRUZ DE MONTE CASTE";"PR"
"2905";"SANTA CRUZ DE SALINAS";"MG"
"258";"SANTA CRUZ DO ARARI";"PA"
"1603";"SANTA CRUZ DO CAPIBARIBE";"PE"
"2906";"SANTA CRUZ DO ESCALVADO";"MG"
"838";"SANTA CRUZ DO PIAUI";"PI"
"3777";"SANTA CRUZ DO RIO PARDO";"SP"
"4933";"SANTA CRUZ DO SUL";"RS"
"839";"SANTA CRUZ DOS MILAGRES";"PI"
"2907";"SANTA EFIGENIA DE MINAS";"MG"
"3778";"SANTA ERNESTINA";"SP"
"4224";"SANTA FE";"PR"
"5463";"SANTA FE DE GOIAS";"GO"
"2908";"SANTA FE DE MINAS";"MG"
"425";"SANTA FE DO ARAGUAIA";"TO"
"3779";"SANTA FE DO SUL";"SP"
"1604";"SANTA FILOMENA";"PE"
"840";"SANTA FILOMENA";"PI"
"610";"SANTA FILOMENA DO MARANHA";"MA"
"3780";"SANTA GERTRUDES";"SP"
"1406";"SANTA HELENA";"PB"
"4225";"SANTA HELENA";"PR"
"611";"SANTA HELENA";"MA"
"4530";"SANTA HELENA";"SC"
"5464";"SANTA HELENA DE GOIAS";"GO"
"2909";"SANTA HELENA DE MINAS";"MG"
"4226";"SANTA INES";"PR"
"612";"SANTA INES";"MA"
"1407";"SANTA INES";"PB"
"2160";"SANTA INES";"BA"
"5465";"SANTA ISABEL";"GO"
"3781";"SANTA ISABEL";"SP"
"4227";"SANTA ISABEL DO IVAI";"PR"
"259";"SANTA ISABEL DO PARA";"PA"
"124";"SANTA ISABEL DO RIO NEGRO";"AM"
"4228";"SANTA IZABEL DO OESTE";"PR"
"2910";"SANTA JULIANA";"MG"
"3150";"SANTA LEOPOLDINA";"ES"
"3782";"SANTA LUCIA";"SP"
"4229";"SANTA LUCIA";"PR"
"841";"SANTA LUZ";"PI"
"613";"SANTA LUZIA";"MA"
"2162";"SANTA LUZIA";"BA"
"1408";"SANTA LUZIA";"PB"
"2911";"SANTA LUZIA";"MG"
"21";"SANTA LUZIA D'OESTE";"RO"
"1808";"SANTA LUZIA DO ITANHY";"SE"
"1729";"SANTA LUZIA DO NORTE";"AL"
"260";"SANTA LUZIA DO PARA";"PA"
"614";"SANTA LUZIA DO PARUA";"MA"
"2912";"SANTA MARGARIDA";"MG"
"4934";"SANTA MARIA";"RS"
"1172";"SANTA MARIA";"RN"
"1605";"SANTA MARIA DA BOA VISTA";"PE"
"3783";"SANTA MARIA DA SERRA";"SP"
"2163";"SANTA MARIA DA VITORIA";"BA"
"261";"SANTA MARIA DAS BARREIRAS";"PA"
"2913";"SANTA MARIA DE ITABIRA";"MG"
"3151";"SANTA MARIA DE JETIBA";"ES"
"1606";"SANTA MARIA DO CAMBUCA";"PE"
"4935";"SANTA MARIA DO HERVAL";"RS"
"4230";"SANTA MARIA DO OESTE";"PR"
"262";"SANTA MARIA DO PARA";"PA"
"2914";"SANTA MARIA DO SALTO";"MG"
"2915";"SANTA MARIA DO SUACUI";"MG"
"426";"SANTA MARIA DO TOCANTINS";"TO"
"3234";"SANTA MARIA MADALENA";"RJ"
"4231";"SANTA MARIANA";"PR"
"3784";"SANTA MERCEDES";"SP"
"4232";"SANTA MONICA";"PR"
"1047";"SANTA QUITERIA";"CE"
"615";"SANTA QUITERIA DO MARANHA";"MA"
"1412";"SANTA RITA";"PB"
"616";"SANTA RITA";"MA"
"3787";"SANTA RITA D'OESTE";"SP"
"2926";"SANTA RITA DE CALDAS";"MG"
"2166";"SANTA RITA DE CASSIA";"BA"
"2929";"SANTA RITA DE IBITIPOCA";"MG"
"2927";"SANTA RITA DE JACUTINGA";"MG"
"2928";"SANTA RITA DE MINAS";"MG"
"5466";"SANTA RITA DO ARAGUAIA";"GO"
"2930";"SANTA RITA DO ITUETO";"MG"
"5467";"SANTA RITA DO NOVO DESTIN";"GO"
"5128";"SANTA RITA DO PARDO";"MS"
"3788";"SANTA RITA DO PASSA QUATR";"SP"
"2931";"SANTA RITA DO SAPUCAI";"MG"
"427";"SANTA RITA DO TOCANTINS";"TO"
"4938";"SANTA ROSA";"RS"
"2932";"SANTA ROSA DA SERRA";"MG"
"5468";"SANTA ROSA DE GOIAS";"GO"
"1810";"SANTA ROSA DE LIMA";"SE"
"4531";"SANTA ROSA DE LIMA";"SC"
"3789";"SANTA ROSA DE VITERBO";"SP"
"843";"SANTA ROSA DO PIAUI";"PI"
"69";"SANTA ROSA DO PURUS";"AC"
"4532";"SANTA ROSA DO SUL";"SC"
"428";"SANTA ROSA DO TOCANTINS";"TO"
"3790";"SANTA SALETE";"SP"
"3152";"SANTA TERESA";"ES"
"2167";"SANTA TERESINHA";"BA"
"1413";"SANTA TERESINHA";"PB"
"4939";"SANTA TEREZA";"RS"
"5469";"SANTA TEREZA DE GOIAS";"GO"
"4234";"SANTA TEREZA DO OESTE";"PR"
"429";"SANTA TEREZA DO TOCANTINS";"TO"
"5245";"SANTA TEREZINHA";"MT"
"1607";"SANTA TEREZINHA";"PE"
"4533";"SANTA TEREZINHA";"SC"
"5470";"SANTA TEREZINHA DE GOIAS";"GO"
"4235";"SANTA TEREZINHA DE ITAIPU";"PR"
"4534";"SANTA TEREZINHA DO PROGRE";"SC"
"430";"SANTA TEREZINHA DO TOCANT";"TO"
"2933";"SANTA VITORIA";"MG"
"4940";"SANTA VITORIA DO PALMAR";"RS"
"2161";"SANTALUZ";"BA"
"308";"SANTANA";"AP"
"2164";"SANTANA";"BA"
"4936";"SANTANA DA BOA VISTA";"RS"
"3785";"SANTANA DA PONTE PENSA";"SP"
"2916";"SANTANA DA VARGEM";"MG"
"2917";"SANTANA DE CATAGUASES";"MG"
"1409";"SANTANA DE MANGUEIRA";"PB"
"3786";"SANTANA DE PARNAIBA";"SP"
"2918";"SANTANA DE PIRAPAMA";"MG"
"1045";"SANTANA DO ACARAU";"CE"
"263";"SANTANA DO ARAGUAIA";"PA"
"1046";"SANTANA DO CARIRI";"CE"
"2919";"SANTANA DO DESERTO";"MG"
"2920";"SANTANA DO GARAMBEU";"MG"
"1730";"SANTANA DO IPANEMA";"AL"
"4233";"SANTANA DO ITARARE";"PR"
"2921";"SANTANA DO JACARE";"MG"
"4937";"SANTANA DO LIVRAMENTO";"RS"
"2922";"SANTANA DO MANHUACU";"MG"
"617";"SANTANA DO MARANHAO";"MA"
"1194";"SANTANA DO MATOS";"RN"
"1731";"SANTANA DO MUNDAU";"AL"
"2923";"SANTANA DO PARAISO";"MG"
"842";"SANTANA DO PIAUI";"PI"
"2924";"SANTANA DO RIACHO";"MG"
"1809";"SANTANA DO SAO FRANCISCO";"SE"
"1195";"SANTANA DO SERIDO";"RN"
"1410";"SANTANA DOS GARROTES";"PB"
"2925";"SANTANA DOS MONTES";"MG"
"2165";"SANTANOPOLIS";"BA"
"1411";"SANTAREM";"PB"
"264";"SANTAREM";"PA"
"265";"SANTAREM NOVO";"PA"
"4941";"SANTIAGO";"RS"
"4535";"SANTIAGO DO SUL";"SC"
"5237";"SANTO AFONSO";"MT"
"2168";"SANTO AMARO";"BA"
"4536";"SANTO AMARO DA IMPERATRIZ";"SC"
"1811";"SANTO AMARO DAS BROTAS";"SE"
"618";"SANTO AMARO DO MARANHAO";"MA"
"3791";"SANTO ANASTACIO";"SP"
"3792";"SANTO ANDRE";"SP"
"1414";"SANTO ANDRE";"PB"
"4942";"SANTO ANGELO";"RS"
"1196";"SANTO ANTONIO";"RN"
"3793";"SANTO ANTONIO DA ALEGRIA";"SP"
"5471";"SANTO ANTONIO DA BARRA";"GO"
"4944";"SANTO ANTONIO DA PATRULHA";"RS"
"4236";"SANTO ANTONIO DA PLATINA";"PR"
"4945";"SANTO ANTONIO DAS MISSOES";"RS"
"5472";"SANTO ANTONIO DE GOIAS";"GO"
"2169";"SANTO ANTONIO DE JESUS";"BA"
"844";"SANTO ANTONIO DE LISBOA";"PI"
"3235";"SANTO ANTONIO DE PADUA";"RJ"
"3794";"SANTO ANTONIO DE POSSE";"SP"
"2934";"SANTO ANTONIO DO AMPARO";"MG"
"3795";"SANTO ANTONIO DO ARACANGU";"SP"
"2935";"SANTO ANTONIO DO AVENTURE";"MG"
"4237";"SANTO ANTONIO DO CAIUA";"PR"
"5473";"SANTO ANTONIO DO DESCOBER";"GO"
"2936";"SANTO ANTONIO DO GRAMA";"MG"
"125";"SANTO ANTONIO DO ICA";"AM"
"2937";"SANTO ANTONIO DO ITAMBE";"MG"
"2938";"SANTO ANTONIO DO JACINTO";"MG"
"3796";"SANTO ANTONIO DO JARDIM";"SP"
"5246";"SANTO ANTONIO DO LEVERGER";"MT"
"2939";"SANTO ANTONIO DO MONTE";"MG"
"4943";"SANTO ANTONIO DO PALMA";"RS"
"4238";"SANTO ANTONIO DO PARAISO";"PR"
"3797";"SANTO ANTONIO DO PINHAL";"SP"
"4946";"SANTO ANTONIO DO PLANALTO";"RS"
"2940";"SANTO ANTONIO DO RETIRO";"MG"
"2941";"SANTO ANTONIO DO RIO ABAI";"MG"
"4239";"SANTO ANTONIO DO SUDOESTE";"PR"
"266";"SANTO ANTONIO DO TAUA";"PA"
"619";"SANTO ANTONIO DOS LOPES";"MA"
"845";"SANTO ANTONIO DOS MILAGRE";"PI"
"4947";"SANTO AUGUSTO";"RS"
"4948";"SANTO CRISTO";"RS"
"2170";"SANTO ESTEVAO";"BA"
"3798";"SANTO EXPEDITO";"SP"
"4949";"SANTO EXPEDITO DO SUL";"RS"
"2942";"SANTO HIPOLITO";"MG"
"4240";"SANTO INACIO";"PR"
"846";"SANTO INACIO DO PIAUI";"PI"
"3799";"SANTOPOLIS DO AGUAPEI";"SP"
"3800";"SANTOS";"SP"
"2943";"SANTOS DUMONT";"MG"
"1048";"SAO BENEDITO";"CE"
"620";"SAO BENEDITO DO RIO PRETO";"MA"
"1608";"SAO BENEDITO DO SUL";"PE"
"1415";"SAO BENTO";"PB"
"621";"SAO BENTO";"MA"
"2944";"SAO BENTO ABADE";"MG"
"1416";"SAO BENTO DE POMBAL";"PB"
"1197";"SAO BENTO DO NORTE";"RN"
"3801";"SAO BENTO DO SAPUCAI";"SP"
"4538";"SAO BENTO DO SUL";"SC"
"431";"SAO BENTO DO TOCANTINS";"TO"
"1198";"SAO BENTO DO TRAIRI";"RN"
"1609";"SAO BENTO DO UNA";"PE"
"4537";"SAO BERNARDINO";"SC"
"622";"SAO BERNARDO";"MA"
"3802";"SAO BERNARDO DO CAMPO";"SP"
"4539";"SAO BONIFACIO";"SC"
"4950";"SAO BORJA";"RS"
"1732";"SAO BRAS";"AL"
"2945";"SAO BRAS DO SUACUI";"MG"
"847";"SAO BRAZ DO PIAUI";"PI"
"267";"SAO CAETANO DE ODIVELAS";"PA"
"3803";"SAO CAETANO DO SUL";"SP"
"1610";"SAO CAITANO";"PE"
"3804";"SAO CARLOS";"SP"
"4540";"SAO CARLOS";"SC"
"4241";"SAO CARLOS DO IVAI";"PR"
"1812";"SAO CRISTOVAO";"SE"
"4541";"SAO CRISTOVAO DO SUL";"SC"
"2171";"SAO DESIDERIO";"BA"
"2172";"SAO DOMINGOS";"BA"
"4542";"SAO DOMINGOS";"SC"
"5474";"SAO DOMINGOS";"GO"
"1813";"SAO DOMINGOS";"SE"
"2946";"SAO DOMINGOS DAS DORES";"MG"
"1418";"SAO DOMINGOS DE POMBAL";"PB"
"268";"SAO DOMINGOS DO ARAGUAIA";"PA"
"623";"SAO DOMINGOS DO AZEITAO";"MA"
"269";"SAO DOMINGOS DO CAPIM";"PA"
"1417";"SAO DOMINGOS DO CARIRI";"PB"
"624";"SAO DOMINGOS DO MARANHAO";"MA"
"3153";"SAO DOMINGOS DO NORTE";"ES"
"2947";"SAO DOMINGOS DO PRATA";"MG"
"4951";"SAO DOMINGOS DO SUL";"RS"
"2175";"SAO FELIPE";"BA"
"45";"SAO FELIPE D'OESTE";"RO"
"2173";"SAO FELIX";"BA"
"625";"SAO FELIX DE BALSAS";"MA"
"2948";"SAO FELIX DE MINAS";"MG"
"5247";"SAO FELIX DO ARAGUAIA";"MT"
"2174";"SAO FELIX DO CORIBE";"BA"
"848";"SAO FELIX DO PIAUI";"PI"
"432";"SAO FELIX DO TOCANTINS";"TO"
"270";"SAO FELIX DO XINGU";"PA"
"1199";"SAO FERNANDO";"RN"
"3237";"SAO FIDELIS";"RJ"
"2949";"SAO FRANCISCO";"MG"
"1814";"SAO FRANCISCO";"SE"
"3805";"SAO FRANCISCO";"SP"
"1419";"SAO FRANCISCO";"PB"
"4952";"SAO FRANCISCO DE ASSIS";"RS"
"849";"SAO FRANCISCO DE ASSIS DO";"PI"
"5475";"SAO FRANCISCO DE GOIAS";"GO"
"3236";"SAO FRANCISCO DE ITABAPOA";"RJ"
"4953";"SAO FRANCISCO DE PAULA";"RS"
"2950";"SAO FRANCISCO DE PAULA";"MG"
"2951";"SAO FRANCISCO DE SALES";"MG"
"626";"SAO FRANCISCO DO BREJAO";"MA"
"2176";"SAO FRANCISCO DO CONDE";"BA"
"2952";"SAO FRANCISCO DO GLORIA";"MG"
"46";"SAO FRANCISCO DO GUAPORE";"RO"
"627";"SAO FRANCISCO DO MARANHAO";"MA"
"1200";"SAO FRANCISCO DO OESTE";"RN"
"271";"SAO FRANCISCO DO PARA";"PA"
"850";"SAO FRANCISCO DO PIAUI";"PI"
"4543";"SAO FRANCISCO DO SUL";"SC"
"2177";"SAO GABRIEL";"BA"
"4954";"SAO GABRIEL";"RS"
"126";"SAO GABRIEL DA CACHOEIRA";"AM"
"3154";"SAO GABRIEL DA PALHA";"ES"
"5129";"SAO GABRIEL DO OESTE";"MS"
"2953";"SAO GERALDO";"MG"
"2954";"SAO GERALDO DA PIEDADE";"MG"
"272";"SAO GERALDO DO ARAGUAIA";"PA"
"2955";"SAO GERALDO DO BAIXIO";"MG"
"3238";"SAO GONCALO";"RJ"
"2956";"SAO GONCALO DO ABAETE";"MG"
"1201";"SAO GONCALO DO AMARANTE";"RN"
"1049";"SAO GONCALO DO AMARANTE";"CE"
"851";"SAO GONCALO DO GURGUEIA";"PI"
"2957";"SAO GONCALO DO PARA";"MG"
"852";"SAO GONCALO DO PIAUI";"PI"
"2958";"SAO GONCALO DO RIO ABAIXO";"MG"
"2520";"SAO GONCALO DO RIO PRETO";"MG"
"2959";"SAO GONCALO DO SAPUCAI";"MG"
"2178";"SAO GONCALO DOS CAMPOS";"BA"
"2960";"SAO GOTARDO";"MG"
"4955";"SAO JERONIMO";"RS"
"4242";"SAO JERONIMO DA SERRA";"PR"
"4243";"SAO JOAO";"PR"
"1611";"SAO JOAO";"PE"
"4545";"SAO JOAO BATISTA";"SC"
"628";"SAO JOAO BATISTA";"MA"
"2961";"SAO JOAO BATISTA DO GLORI";"MG"
"5476";"SAO JOAO D'ALIANCA";"GO"
"149";"SAO JOAO DA BALIZA";"RR"
"3239";"SAO JOAO DA BARRA";"RJ"
"3806";"SAO JOAO DA BOA VISTA";"SP"
"853";"SAO JOAO DA CANABRAVA";"PI"
"854";"SAO JOAO DA FRONTEIRA";"PI"
"2962";"SAO JOAO DA LAGOA";"MG"
"2963";"SAO JOAO DA MATA";"MG"
"5477";"SAO JOAO DA PARAUNA";"GO"
"273";"SAO JOAO DA PONTA";"PA"
"2964";"SAO JOAO DA PONTE";"MG"
"855";"SAO JOAO DA SERRA";"PI"
"4956";"SAO JOAO DA URTIGA";"RS"
"856";"SAO JOAO DA VARJOTA";"PI"
"3807";"SAO JOAO DAS DUAS PONTES";"SP"
"2965";"SAO JOAO DAS MISSOES";"MG"
"3808";"SAO JOAO DE IRACEMA";"SP"
"3240";"SAO JOAO DE MERITI";"RJ"
"274";"SAO JOAO DE PIRABAS";"PA"
"2966";"SAO JOAO DEL REI";"MG"
"275";"SAO JOAO DO ARAGUAIA";"PA"
"857";"SAO JOAO DO ARRAIAL";"PI"
"4244";"SAO JOAO DO CAIUA";"PR"
"1420";"SAO JOAO DO CARIRI";"PB"
"629";"SAO JOAO DO CARU";"MA"
"4546";"SAO JOAO DO ITAPERIU";"SC"
"4245";"SAO JOAO DO IVAI";"PR"
"1050";"SAO JOAO DO JAGUARIBE";"CE"
"2967";"SAO JOAO DO MANHUACU";"MG"
"2968";"SAO JOAO DO MANTENINHA";"MG"
"4544";"SAO JOAO DO OESTE";"SC"
"2969";"SAO JOAO DO ORIENTE";"MG"
"2970";"SAO JOAO DO PACUI";"MG"
"2971";"SAO JOAO DO PARAISO";"MG"
"630";"SAO JOAO DO PARAISO";"MA"
"3809";"SAO JOAO DO PAU D'ALHO";"SP"
"858";"SAO JOAO DO PIAUI";"PI"
"4957";"SAO JOAO DO POLESINE";"RS"
"1246";"SAO JOAO DO RIO DO PEIXE";"PB"
"1202";"SAO JOAO DO SABUGI";"RN"
"631";"SAO JOAO DO SOTER";"MA"
"4547";"SAO JOAO DO SUL";"SC"
"1421";"SAO JOAO DO TIGRE";"PB"
"4246";"SAO JOAO DO TRIUNFO";"PR"
"632";"SAO JOAO DOS PATOS";"MA"
"2972";"SAO JOAO EVANGELISTA";"MG"
"2973";"SAO JOAO NEPOMUCENO";"MG"
"4548";"SAO JOAQUIM";"SC"
"3810";"SAO JOAQUIM DA BARRA";"SP"
"2974";"SAO JOAQUIM DE BICAS";"MG"
"1612";"SAO JOAQUIM DO MONTE";"PE"
"4958";"SAO JORGE";"RS"
"4247";"SAO JORGE D'OESTE";"PR"
"4248";"SAO JORGE DO IVAI";"PR"
"4249";"SAO JORGE DO PATROCINIO";"PR"
"4549";"SAO JOSE";"SC"
"2975";"SAO JOSE DA BARRA";"MG"
"3811";"SAO JOSE DA BELA VISTA";"SP"
"4250";"SAO JOSE DA BOA VISTA";"PR"
"1613";"SAO JOSE DA COROA GRANDE";"PE"
"1422";"SAO JOSE DA LAGOA TAPADA";"PB"
"1733";"SAO JOSE DA LAJE";"AL"
"2976";"SAO JOSE DA LAPA";"MG"
"2977";"SAO JOSE DA SAFIRA";"MG"
"1734";"SAO JOSE DA TAPERA";"AL"
"2978";"SAO JOSE DA VARGINHA";"MG"
"2179";"SAO JOSE DA VITORIA";"BA"
"4959";"SAO JOSE DAS MISSOES";"RS"
"4251";"SAO JOSE DAS PALMEIRAS";"PR"
"1423";"SAO JOSE DE CAIANA";"PB"
"1424";"SAO JOSE DE ESPINHARAS";"PB"
"1203";"SAO JOSE DE MIPIBU";"RN"
"1426";"SAO JOSE DE PIRANHAS";"PB"
"1427";"SAO JOSE DE PRINCESA";"PB"
"633";"SAO JOSE DE RIBAMAR";"MA"
"3241";"SAO JOSE DE UBA";"RJ"
"2979";"SAO JOSE DO ALEGRE";"MG"
"3812";"SAO JOSE DO BARREIRO";"SP"
"1614";"SAO JOSE DO BELMONTE";"PE"
"1428";"SAO JOSE DO BONFIM";"PB"
"1429";"SAO JOSE DO BREJO DO CRUZ";"PB"
"3155";"SAO JOSE DO CALCADO";"ES"
"1204";"SAO JOSE DO CAMPESTRE";"RN"
"4550";"SAO JOSE DO CEDRO";"SC"
"4551";"SAO JOSE DO CERRITO";"SC"
"859";"SAO JOSE DO DIVINO";"PI"
"2980";"SAO JOSE DO DIVINO";"MG"
"1615";"SAO JOSE DO EGITO";"PE"
"2981";"SAO JOSE DO GOIABAL";"MG"
"4960";"SAO JOSE DO HERVAL";"RS"
"4961";"SAO JOSE DO HORTENCIO";"RS"
"4962";"SAO JOSE DO INHACORA";"RS"
"2180";"SAO JOSE DO JACUIPE";"BA"
"2982";"SAO JOSE DO JACURI";"MG"
"2983";"SAO JOSE DO MANTIMENTO";"MG"
"4963";"SAO JOSE DO NORTE";"RS"
"4964";"SAO JOSE DO OURO";"RS"
"860";"SAO JOSE DO PEIXE";"PI"
"861";"SAO JOSE DO PIAUI";"PI"
"5238";"SAO JOSE DO POVO";"MT"
"5239";"SAO JOSE DO RIO CLARO";"MT"
"3813";"SAO JOSE DO RIO PARDO";"SP"
"3814";"SAO JOSE DO RIO PRETO";"SP"
"1430";"SAO JOSE DO SABUGI";"PB"
"1205";"SAO JOSE DO SERIDO";"RN"
"3242";"SAO JOSE DO VALE DO RIO P";"RJ"
"5240";"SAO JOSE DO XINGU";"MT"
"4965";"SAO JOSE DOS AUSENTES";"RS"
"634";"SAO JOSE DOS BASILIOS";"MA"
"3815";"SAO JOSE DOS CAMPOS";"SP"
"1431";"SAO JOSE DOS CORDEIROS";"PB"
"4252";"SAO JOSE DOS PINHAIS";"PR"
"5231";"SAO JOSE DOS QUATRO MARCO";"MT"
"1425";"SAO JOSE DOS RAMOS";"PB"
"862";"SAO JULIAO";"PI"
"4966";"SAO LEOPOLDO";"RS"
"2984";"SAO LOURENCO";"MG"
"1616";"SAO LOURENCO DA MATA";"PE"
"3816";"SAO LOURENCO DA SERRA";"SP"
"4552";"SAO LOURENCO DO OESTE";"SC"
"863";"SAO LOURENCO DO PIAUI";"PI"
"4967";"SAO LOURENCO DO SUL";"RS"
"4553";"SAO LUDGERO";"SC"
"635";"SAO LUIS";"MA"
"5478";"SAO LUIS DE MONTES BELOS";"GO"
"1051";"SAO LUIS DO CURU";"CE"
"3817";"SAO LUIS DO PARAITINGA";"SP"
"864";"SAO LUIS DO PIAUI";"PI"
"1735";"SAO LUIS DO QUITUNDE";"AL"
"636";"SAO LUIS GONZAGA DO MARAN";"MA"
"150";"SAO LUIZ";"RR"
"5479";"SAO LUIZ DO NORTE";"GO"
"4968";"SAO LUIZ GONZAGA";"RS"
"1432";"SAO MAMEDE";"PB"
"4253";"SAO MANOEL DO PARANA";"PR"
"3818";"SAO MANUEL";"SP"
"4969";"SAO MARCOS";"RS"
"4554";"SAO MARTINHO";"SC"
"4970";"SAO MARTINHO";"RS"
"4971";"SAO MARTINHO DA SERRA";"RS"
"3156";"SAO MATEUS";"ES"
"637";"SAO MATEUS DO MARANHAO";"MA"
"4254";"SAO MATEUS DO SUL";"PR"
"1206";"SAO MIGUEL";"RN"
"3819";"SAO MIGUEL ARCANJO";"SP"
"4556";"SAO MIGUEL D'OESTE";"SC"
"865";"SAO MIGUEL DA BAIXA GRAND";"PI"
"4555";"SAO MIGUEL DA BOA VISTA";"SC"
"2181";"SAO MIGUEL DAS MATAS";"BA"
"4972";"SAO MIGUEL DAS MISSOES";"RS"
"1433";"SAO MIGUEL DE TAIPU";"PB"
"1207";"SAO MIGUEL DE TOUROS";"RN"
"1815";"SAO MIGUEL DO ALEIXO";"SE"
"2985";"SAO MIGUEL DO ANTA";"MG"
"5480";"SAO MIGUEL DO ARAGUAIA";"GO"
"866";"SAO MIGUEL DO FIDALGO";"PI"
"276";"SAO MIGUEL DO GUAMA";"PA"
"23";"SAO MIGUEL DO GUAPORE";"RO"
"4255";"SAO MIGUEL DO IGUACU";"PR"
"5481";"SAO MIGUEL DO PASSA QUATR";"GO"
"867";"SAO MIGUEL DO TAPUIO";"PI"
"433";"SAO MIGUEL DO TOCANTINS";"TO"
"1736";"SAO MIGUEL DOS CAMPOS";"AL"
"1737";"SAO MIGUEL DOS MILAGRES";"AL"
"4973";"SAO NICOLAU";"RS"
"5482";"SAO PATRICIO";"GO"
"3820";"SAO PAULO";"SP"
"4974";"SAO PAULO DAS MISSOES";"RS"
"127";"SAO PAULO DE OLIVENCA";"AM"
"1208";"SAO PAULO DO POTENGI";"RN"
"3821";"SAO PEDRO";"SP"
"1209";"SAO PEDRO";"RN"
"638";"SAO PEDRO DA AGUA BRANCA";"MA"
"3243";"SAO PEDRO DA ALDEIA";"RJ"
"5241";"SAO PEDRO DA CIPA";"MT"
"4975";"SAO PEDRO DA SERRA";"RS"
"2986";"SAO PEDRO DA UNIAO";"MG"
"4557";"SAO PEDRO DE ALCANTARA";"SC"
"4976";"SAO PEDRO DO BUTIA";"RS"
"4256";"SAO PEDRO DO IGUACU";"PR"
"4257";"SAO PEDRO DO IVAI";"PR"
"4258";"SAO PEDRO DO PARANA";"PR"
"868";"SAO PEDRO DO PIAUI";"PI"
"2988";"SAO PEDRO DO SUACUI";"MG"
"4977";"SAO PEDRO DO SUL";"RS"
"3822";"SAO PEDRO DO TURVO";"SP"
"639";"SAO PEDRO DOS CRENTES";"MA"
"2987";"SAO PEDRO DOS FERROS";"MG"
"1210";"SAO RAFAEL";"RN"
"640";"SAO RAIMUNDO DAS MANGABEI";"MA"
"641";"SAO RAIMUNDO DO DOCA BEZE";"MA"
"869";"SAO RAIMUNDO NONATO";"PI"
"642";"SAO ROBERTO";"MA"
"2989";"SAO ROMAO";"MG"
"3823";"SAO ROQUE";"SP"
"2990";"SAO ROQUE DE MINAS";"MG"
"3157";"SAO ROQUE DO CANAA";"ES"
"434";"SAO SALVADOR DO TOCANTINS";"TO"
"3824";"SAO SEBASTIAO";"SP"
"1738";"SAO SEBASTIAO";"AL"
"4259";"SAO SEBASTIAO DA AMOREIRA";"PR"
"2991";"SAO SEBASTIAO DA BELA VIS";"MG"
"277";"SAO SEBASTIAO DA BOA VIST";"PA"
"3825";"SAO SEBASTIAO DA GRAMA";"SP"
"2992";"SAO SEBASTIAO DA VARGEM A";"MG"
"1434";"SAO SEBASTIAO DE LAGOA DE";"PB"
"3244";"SAO SEBASTIAO DO ALTO";"RJ"
"2993";"SAO SEBASTIAO DO ANTA";"MG"
"4978";"SAO SEBASTIAO DO CAI";"RS"
"2994";"SAO SEBASTIAO DO MARANHAO";"MG"
"2995";"SAO SEBASTIAO DO OESTE";"MG"
"2996";"SAO SEBASTIAO DO PARAISO";"MG"
"2182";"SAO SEBASTIAO DO PASSE";"BA"
"2997";"SAO SEBASTIAO DO RIO PRET";"MG"
"2998";"SAO SEBASTIAO DO RIO VERD";"MG"
"435";"SAO SEBASTIAO DO TOCANTIN";"TO"
"128";"SAO SEBASTIAO DO UATUMA";"AM"
"1435";"SAO SEBASTIAO DO UMBUZEIR";"PB"
"4979";"SAO SEPE";"RS"
"5483";"SAO SIMAO";"GO"
"3826";"SAO SIMAO";"SP"
"3001";"SAO THOME DAS LETRAS";"MG"
"2999";"SAO TIAGO";"MG"
"3000";"SAO TOMAS DE AQUINO";"MG"
"1211";"SAO TOME";"RN"
"4260";"SAO TOME";"PR"
"4980";"SAO VALENTIM";"RS"
"4981";"SAO VALENTIM DO SUL";"RS"
"436";"SAO VALERIO DA NATIVIDADE";"TO"
"4982";"SAO VALERIO DO SUL";"RS"
"4983";"SAO VENDELINO";"RS"
"1212";"SAO VICENTE";"RN"
"3827";"SAO VICENTE";"SP"
"3002";"SAO VICENTE DE MINAS";"MG"
"4984";"SAO VICENTE DO SUL";"RS"
"1617";"SAO VICENTE FERRER";"PE"
"643";"SAO VICENTE FERRER";"MA"
"1436";"SAPE";"PB"
"2183";"SAPEACU";"BA"
"5248";"SAPEZAL";"MT"
"4985";"SAPIRANGA";"RS"
